DisplayImage,corrAns,ishihara_pics.thisRepN,ishihara_pics.thisTrialN,ishihara_pics.thisN,ishihara_pics.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,thisRow.t,notes,Settings.started,Settings.stopped,demographics.started,demographics.stopped,demographic_form.index,demographic_form.itemText,demographic_form.type,demographic_form.font,demographic_form.markerColor,demographic_form.response,demographic_form.rt,education.started,education.stopped,edu_form.index,edu_form.itemText,edu_form.type,edu_form.font,edu_form.markerColor,edu_form.response,edu_form.rt,Ishihara.started,Ishihara.stopped,ishihara_number.text,no_text_blocks_self_paced.started,no_text_blocks_self_paced.stopped,text_blocks_self_paced.started,colour,target,nback_response,nback_RT,duration,text_nr,trial_nr,block_nr,block_name,block_kind,word,global_onset_time,question,button_pressed,chosen_ans,ans_correct,block_nr_exp,n-back_level,text_blocks_self_paced.stopped,text_blocks_paced.started,text_blocks_paced.stopped,no_text_blocks_paced.started,no_text_blocks_paced.stopped,pseudotext.started,pseudotext.stopped,curr_0back_target,RT_per_letter_baseline,participant,testing_mode,date,expName,psychopyVersion,expStart,
,,,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#2AB7EF,True,hit,648.8690376281738,2000,text_06,79,7,1back_dual_main_click,1,einsam.,,,,,,,,,,,,,,,,,OA01,no,2024-08-22_10h54.07.157,EXNAT_3_training,2024.1.0,2024-08-22 10h54.19.658026 +0200,
,,,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#D292F3,False,correct rejection,None,2000,text_06,80,7,1back_dual_main_click,1,Sie,,,,,,,,,,,,,,,,,OA01,no,2024-08-22_10h54.07.157,EXNAT_3_training,2024.1.0,2024-08-22 10h54.19.658026 +0200,
,,,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#2AB7EF,False,correct rejection,None,2000,text_06,81,7,1back_dual_main_click,1,genießt,,,,,,,,,,,,,,,,,OA01,no,2024-08-22_10h54.07.157,EXNAT_3_training,2024.1.0,2024-08-22 10h54.19.658026 +0200,
,,,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#F989A2,False,correct rejection,None,2000,text_06,82,7,1back_dual_main_click,1,das,,,,,,,,,,,,,,,,,OA01,no,2024-08-22_10h54.07.157,EXNAT_3_training,2024.1.0,2024-08-22 10h54.19.658026 +0200,
,,,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#88BA3F,False,correct rejection,None,2000,text_06,83,7,1back_dual_main_click,1,einfache,,,,,,,,,,,,,,,,,OA01,no,2024-08-22_10h54.07.157,EXNAT_3_training,2024.1.0,2024-08-22 10h54.19.658026 +0200,
,,,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#88BA3F,True,hit,582.0591449737549,2000,text_06,84,7,1back_dual_main_click,1,Leben,,,,,,,,,,,,,,,,,OA01,no,2024-08-22_10h54.07.157,EXNAT_3_training,2024.1.0,2024-08-22 10h54.19.658026 +0200,
,,,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#2AB7EF,False,correct rejection,None,2000,text_06,85,7,1back_dual_main_click,1,und,,,,,,,,,,,,,,,,,OA01,no,2024-08-22_10h54.07.157,EXNAT_3_training,2024.1.0,2024-08-22 10h54.19.658026 +0200,
,,,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#2AB7EF,True,hit,864.9311065673828,2000,text_06,86,7,1back_dual_main_click,1,"plant,",,,,,,,,,,,,,,,,,OA01,no,2024-08-22_10h54.07.157,EXNAT_3_training,2024.1.0,2024-08-22 10h54.19.658026 +0200,
,,,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#D292F3,False,correct rejection,None,2000,text_06,87,7,1back_dual_main_click,1,weiterhin,,,,,,,,,,,,,,,,,OA01,no,2024-08-22_10h54.07.157,EXNAT_3_training,2024.1.0,2024-08-22 10h54.19.658026 +0200,
,,,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#2AB7EF,False,correct rejection,None,2000,text_06,88,7,1back_dual_main_click,1,auf,,,,,,,,,,,,,,,,,OA01,no,2024-08-22_10h54.07.157,EXNAT_3_training,2024.1.0,2024-08-22 10h54.19.658026 +0200,
,,,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#D292F3,False,correct rejection,None,2000,text_06,89,7,1back_dual_main_click,1,Inseln,,,,,,,,,,,,,,,,,OA01,no,2024-08-22_10h54.07.157,EXNAT_3_training,2024.1.0,2024-08-22 10h54.19.658026 +0200,
,,,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#F989A2,False,correct rejection,None,2000,text_06,90,7,1back_dual_main_click,1,zu,,,,,,,,,,,,,,,,,OA01,no,2024-08-22_10h54.07.157,EXNAT_3_training,2024.1.0,2024-08-22 10h54.19.658026 +0200,
,,,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#88BA3F,False,correct rejection,None,2000,text_06,91,7,1back_dual_main_click,1,leben.,,,,,,,,,,,,,,,,,OA01,no,2024-08-22_10h54.07.157,EXNAT_3_training,2024.1.0,2024-08-22 10h54.19.658026 +0200,
,,,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,text_06,,,1back_dual_main_click,,,1160.3332858085632,Q1,2,b,True,8,1,,,,,,,,,,OA01,no,2024-08-22_10h54.07.157,EXNAT_3_training,2024.1.0,2024-08-22 10h54.19.658026 +0200,
,,,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,text_06,,,1back_dual_main_click,,,1169.4702470302582,Q2,1,a,True,8,1,,,,,,,,,,OA01,no,2024-08-22_10h54.07.157,EXNAT_3_training,2024.1.0,2024-08-22 10h54.19.658026 +0200,
,,,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,text_06,,,1back_dual_main_click,,,1173.8414268493652,Q3,4,d,True,8,1,,,,,,,,,,OA01,no,2024-08-22_10h54.07.157,EXNAT_3_training,2024.1.0,2024-08-22 10h54.19.658026 +0200,
,,,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1177.9252588748932,1177.9252760410309,1177.9657328128815,1177.9657459259033,1177.9741988182068,1177.9742078781128,1177.990669965744,,,OA01,no,2024-08-22_10h54.07.157,EXNAT_3_training,2024.1.0,2024-08-22 10h54.19.658026 +0200,
,,,,,,4,0,4,0,1178.007001876831,,,,,,,,,,,,,,,,,,,,,,,,,1177.9909980297089,,,#88BA3F,False,correct rejection,None,2000,,1,8,2back_single_training1,2,,,,,,,,,,,,,,,,,,OA01,no,2024-08-22_10h54.07.157,EXNAT_3_training,2024.1.0,2024-08-22 10h54.19.658026 +0200,
,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#F989A2,False,correct rejection,None,2000,,2,8,2back_single_training1,2,,,,,,,,,,,,,,,,,,OA01,no,2024-08-22_10h54.07.157,EXNAT_3_training,2024.1.0,2024-08-22 10h54.19.658026 +0200,
,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#D292F3,False,correct rejection,None,2000,,3,8,2back_single_training1,2,,,,,,,,,,,,,,,,,,OA01,no,2024-08-22_10h54.07.157,EXNAT_3_training,2024.1.0,2024-08-22 10h54.19.658026 +0200,
,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#D292F3,False,false alarm,683.6690902709961,2000,,4,8,2back_single_training1,2,,,,,,,,,,,,,,,,,,OA01,no,2024-08-22_10h54.07.157,EXNAT_3_training,2024.1.0,2024-08-22 10h54.19.658026 +0200,
,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#F989A2,False,correct rejection,None,2000,,5,8,2back_single_training1,2,,,,,,,,,,,,,,,,,,OA01,no,2024-08-22_10h54.07.157,EXNAT_3_training,2024.1.0,2024-08-22 10h54.19.658026 +0200,
,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#2AB7EF,False,correct rejection,None,2000,,6,8,2back_single_training1,2,,,,,,,,,,,,,,,,,,OA01,no,2024-08-22_10h54.07.157,EXNAT_3_training,2024.1.0,2024-08-22 10h54.19.658026 +0200,
,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#D292F3,False,correct rejection,None,2000,,7,8,2back_single_training1,2,,,,,,,,,,,,,,,,,,OA01,no,2024-08-22_10h54.07.157,EXNAT_3_training,2024.1.0,2024-08-22 10h54.19.658026 +0200,
,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#88BA3F,False,correct rejection,None,2000,,8,8,2back_single_training1,2,,,,,,,,,,,,,,,,,,OA01,no,2024-08-22_10h54.07.157,EXNAT_3_training,2024.1.0,2024-08-22 10h54.19.658026 +0200,
,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#2AB7EF,False,correct rejection,None,2000,,9,8,2back_single_training1,2,,,,,,,,,,,,,,,,,,OA01,no,2024-08-22_10h54.07.157,EXNAT_3_training,2024.1.0,2024-08-22 10h54.19.658026 +0200,
,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#D292F3,False,correct rejection,None,2000,,10,8,2back_single_training1,2,,,,,,,,,,,,,,,,,,OA01,no,2024-08-22_10h54.07.157,EXNAT_3_training,2024.1.0,2024-08-22 10h54.19.658026 +0200,
,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#2AB7EF,True,hit,1049.820899963379,2000,,11,8,2back_single_training1,2,,,,,,,,,,,,,,,,,,OA01,no,2024-08-22_10h54.07.157,EXNAT_3_training,2024.1.0,2024-08-22 10h54.19.658026 +0200,
,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#F989A2,False,correct rejection,None,2000,,12,8,2back_single_training1,2,,,,,,,,,,,,,,,,,,OA01,no,2024-08-22_10h54.07.157,EXNAT_3_training,2024.1.0,2024-08-22 10h54.19.658026 +0200,
,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#2AB7EF,True,miss,None,2000,,13,8,2back_single_training1,2,,,,,,,,,,,,,,,,,,OA01,no,2024-08-22_10h54.07.157,EXNAT_3_training,2024.1.0,2024-08-22 10h54.19.658026 +0200,
,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#F989A2,True,hit,516.6630744934082,2000,,14,8,2back_single_training1,2,,,,,,,,,,,,,,,,,,OA01,no,2024-08-22_10h54.07.157,EXNAT_3_training,2024.1.0,2024-08-22 10h54.19.658026 +0200,
,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#2AB7EF,True,miss,None,2000,,15,8,2back_single_training1,2,,,,,,,,,,,,,,,,,,OA01,no,2024-08-22_10h54.07.157,EXNAT_3_training,2024.1.0,2024-08-22 10h54.19.658026 +0200,
,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#F989A2,True,miss,None,2000,,16,8,2back_single_training1,2,,,,,,,,,,,,,,,,,,OA01,no,2024-08-22_10h54.07.157,EXNAT_3_training,2024.1.0,2024-08-22 10h54.19.658026 +0200,
,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#D292F3,False,correct rejection,None,2000,,17,8,2back_single_training1,2,,,,,,,,,,,,,,,,,,OA01,no,2024-08-22_10h54.07.157,EXNAT_3_training,2024.1.0,2024-08-22 10h54.19.658026 +0200,
,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#D292F3,False,false alarm,550.0681400299072,2000,,18,8,2back_single_training1,2,,,,,,,,,,,,,,,,,,OA01,no,2024-08-22_10h54.07.157,EXNAT_3_training,2024.1.0,2024-08-22 10h54.19.658026 +0200,
,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#88BA3F,False,correct rejection,None,2000,,19,8,2back_single_training1,2,,,,,,,,,,,,,,,,,,OA01,no,2024-08-22_10h54.07.157,EXNAT_3_training,2024.1.0,2024-08-22 10h54.19.658026 +0200,
,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#88BA3F,False,false alarm,466.51387214660645,2000,,20,8,2back_single_training1,2,,,,,,,,,,,,,,,,,,OA01,no,2024-08-22_10h54.07.157,EXNAT_3_training,2024.1.0,2024-08-22 10h54.19.658026 +0200,
,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#F989A2,False,correct rejection,None,2000,,1,10,2back_single_main,2,,,,,,,,,,,,,,,,,,OA01,no,2024-08-22_10h54.07.157,EXNAT_3_training,2024.1.0,2024-08-22 10h54.19.658026 +0200,
,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#2AB7EF,False,correct rejection,None,2000,,2,10,2back_single_main,2,,,,,,,,,,,,,,,,,,OA01,no,2024-08-22_10h54.07.157,EXNAT_3_training,2024.1.0,2024-08-22 10h54.19.658026 +0200,
,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#2AB7EF,False,false alarm,633.9478492736816,2000,,3,10,2back_single_main,2,,,,,,,,,,,,,,,,,,OA01,no,2024-08-22_10h54.07.157,EXNAT_3_training,2024.1.0,2024-08-22 10h54.19.658026 +0200,
,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#F989A2,False,false alarm,1368.2811260223389,2000,,4,10,2back_single_main,2,,,,,,,,,,,,,,,,,,OA01,no,2024-08-22_10h54.07.157,EXNAT_3_training,2024.1.0,2024-08-22 10h54.19.658026 +0200,
,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#88BA3F,False,correct rejection,None,2000,,5,10,2back_single_main,2,,,,,,,,,,,,,,,,,,OA01,no,2024-08-22_10h54.07.157,EXNAT_3_training,2024.1.0,2024-08-22 10h54.19.658026 +0200,
,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#D292F3,False,correct rejection,None,2000,,6,10,2back_single_main,2,,,,,,,,,,,,,,,,,,OA01,no,2024-08-22_10h54.07.157,EXNAT_3_training,2024.1.0,2024-08-22 10h54.19.658026 +0200,
,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#F989A2,False,correct rejection,None,2000,,7,10,2back_single_main,2,,,,,,,,,,,,,,,,,,OA01,no,2024-08-22_10h54.07.157,EXNAT_3_training,2024.1.0,2024-08-22 10h54.19.658026 +0200,
,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#88BA3F,False,false alarm,16.330957412719727,2000,,8,10,2back_single_main,2,,,,,,,,,,,,,,,,,,OA01,no,2024-08-22_10h54.07.157,EXNAT_3_training,2024.1.0,2024-08-22 10h54.19.658026 +0200,
,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#D292F3,False,correct rejection,None,2000,,9,10,2back_single_main,2,,,,,,,,,,,,,,,,,,OA01,no,2024-08-22_10h54.07.157,EXNAT_3_training,2024.1.0,2024-08-22 10h54.19.658026 +0200,
,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#2AB7EF,False,correct rejection,None,2000,,10,10,2back_single_main,2,,,,,,,,,,,,,,,,,,OA01,no,2024-08-22_10h54.07.157,EXNAT_3_training,2024.1.0,2024-08-22 10h54.19.658026 +0200,
,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#88BA3F,False,false alarm,1401.6921520233154,2000,,11,10,2back_single_main,2,,,,,,,,,,,,,,,,,,OA01,no,2024-08-22_10h54.07.157,EXNAT_3_training,2024.1.0,2024-08-22 10h54.19.658026 +0200,
,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#D292F3,False,correct rejection,None,2000,,12,10,2back_single_main,2,,,,,,,,,,,,,,,,,,OA01,no,2024-08-22_10h54.07.157,EXNAT_3_training,2024.1.0,2024-08-22 10h54.19.658026 +0200,
,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#2AB7EF,False,correct rejection,None,2000,,13,10,2back_single_main,2,,,,,,,,,,,,,,,,,,OA01,no,2024-08-22_10h54.07.157,EXNAT_3_training,2024.1.0,2024-08-22 10h54.19.658026 +0200,
,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#2AB7EF,False,false alarm,783.8449478149414,2000,,14,10,2back_single_main,2,,,,,,,,,,,,,,,,,,OA01,no,2024-08-22_10h54.07.157,EXNAT_3_training,2024.1.0,2024-08-22 10h54.19.658026 +0200,
,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#D292F3,False,correct rejection,None,2000,,15,10,2back_single_main,2,,,,,,,,,,,,,,,,,,OA01,no,2024-08-22_10h54.07.157,EXNAT_3_training,2024.1.0,2024-08-22 10h54.19.658026 +0200,
,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#88BA3F,False,correct rejection,None,2000,,16,10,2back_single_main,2,,,,,,,,,,,,,,,,,,OA01,no,2024-08-22_10h54.07.157,EXNAT_3_training,2024.1.0,2024-08-22 10h54.19.658026 +0200,
,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#88BA3F,False,false alarm,633.5399150848389,2000,,17,10,2back_single_main,2,,,,,,,,,,,,,,,,,,OA01,no,2024-08-22_10h54.07.157,EXNAT_3_training,2024.1.0,2024-08-22 10h54.19.658026 +0200,
,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#2AB7EF,False,correct rejection,None,2000,,18,10,2back_single_main,2,,,,,,,,,,,,,,,,,,OA01,no,2024-08-22_10h54.07.157,EXNAT_3_training,2024.1.0,2024-08-22 10h54.19.658026 +0200,
,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#F989A2,False,correct rejection,None,2000,,19,10,2back_single_main,2,,,,,,,,,,,,,,,,,,OA01,no,2024-08-22_10h54.07.157,EXNAT_3_training,2024.1.0,2024-08-22 10h54.19.658026 +0200,
,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#D292F3,False,correct rejection,None,2000,,20,10,2back_single_main,2,,,,,,,,,,,,,,,,,,OA01,no,2024-08-22_10h54.07.157,EXNAT_3_training,2024.1.0,2024-08-22 10h54.19.658026 +0200,
,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#D292F3,False,false alarm,617.2409057617188,2000,,21,10,2back_single_main,2,,,,,,,,,,,,,,,,,,OA01,no,2024-08-22_10h54.07.157,EXNAT_3_training,2024.1.0,2024-08-22 10h54.19.658026 +0200,
,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#88BA3F,False,correct rejection,None,2000,,22,10,2back_single_main,2,,,,,,,,,,,,,,,,,,OA01,no,2024-08-22_10h54.07.157,EXNAT_3_training,2024.1.0,2024-08-22 10h54.19.658026 +0200,
,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#2AB7EF,False,correct rejection,None,2000,,23,10,2back_single_main,2,,,,,,,,,,,,,,,,,,OA01,no,2024-08-22_10h54.07.157,EXNAT_3_training,2024.1.0,2024-08-22 10h54.19.658026 +0200,
,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#D292F3,False,correct rejection,None,2000,,24,10,2back_single_main,2,,,,,,,,,,,,,,,,,,OA01,no,2024-08-22_10h54.07.157,EXNAT_3_training,2024.1.0,2024-08-22 10h54.19.658026 +0200,
,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#D292F3,False,false alarm,583.4817886352539,2000,,25,10,2back_single_main,2,,,,,,,,,,,,,,,,,,OA01,no,2024-08-22_10h54.07.157,EXNAT_3_training,2024.1.0,2024-08-22 10h54.19.658026 +0200,
,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#88BA3F,False,correct rejection,None,2000,,26,10,2back_single_main,2,,,,,,,,,,,,,,,,,,OA01,no,2024-08-22_10h54.07.157,EXNAT_3_training,2024.1.0,2024-08-22 10h54.19.658026 +0200,
,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#F989A2,False,correct rejection,None,2000,,27,10,2back_single_main,2,,,,,,,,,,,,,,,,,,OA01,no,2024-08-22_10h54.07.157,EXNAT_3_training,2024.1.0,2024-08-22 10h54.19.658026 +0200,
,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#2AB7EF,False,correct rejection,None,2000,,28,10,2back_single_main,2,,,,,,,,,,,,,,,,,,OA01,no,2024-08-22_10h54.07.157,EXNAT_3_training,2024.1.0,2024-08-22 10h54.19.658026 +0200,
,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#F989A2,True,miss,None,2000,,29,10,2back_single_main,2,,,,,,,,,,,,,,,,,,OA01,no,2024-08-22_10h54.07.157,EXNAT_3_training,2024.1.0,2024-08-22 10h54.19.658026 +0200,
,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#2AB7EF,True,miss,None,2000,,30,10,2back_single_main,2,,,,,,,,,,,,,,,,,,OA01,no,2024-08-22_10h54.07.157,EXNAT_3_training,2024.1.0,2024-08-22 10h54.19.658026 +0200,
,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#88BA3F,False,correct rejection,None,2000,,31,10,2back_single_main,2,,,,,,,,,,,,,,,,,,OA01,no,2024-08-22_10h54.07.157,EXNAT_3_training,2024.1.0,2024-08-22 10h54.19.658026 +0200,
,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#2AB7EF,True,hit,900.7458686828613,2000,,32,10,2back_single_main,2,,,,,,,,,,,,,,,,,,OA01,no,2024-08-22_10h54.07.157,EXNAT_3_training,2024.1.0,2024-08-22 10h54.19.658026 +0200,
,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#D292F3,False,correct rejection,None,2000,,33,10,2back_single_main,2,,,,,,,,,,,,,,,,,,OA01,no,2024-08-22_10h54.07.157,EXNAT_3_training,2024.1.0,2024-08-22 10h54.19.658026 +0200,
,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#88BA3F,False,correct rejection,None,2000,,34,10,2back_single_main,2,,,,,,,,,,,,,,,,,,OA01,no,2024-08-22_10h54.07.157,EXNAT_3_training,2024.1.0,2024-08-22 10h54.19.658026 +0200,
,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#88BA3F,False,false alarm,566.7619705200195,2000,,35,10,2back_single_main,2,,,,,,,,,,,,,,,,,,OA01,no,2024-08-22_10h54.07.157,EXNAT_3_training,2024.1.0,2024-08-22 10h54.19.658026 +0200,
,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#F989A2,False,correct rejection,None,2000,,36,10,2back_single_main,2,,,,,,,,,,,,,,,,,,OA01,no,2024-08-22_10h54.07.157,EXNAT_3_training,2024.1.0,2024-08-22 10h54.19.658026 +0200,
,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#D292F3,False,correct rejection,None,2000,,37,10,2back_single_main,2,,,,,,,,,,,,,,,,,,OA01,no,2024-08-22_10h54.07.157,EXNAT_3_training,2024.1.0,2024-08-22 10h54.19.658026 +0200,
,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#2AB7EF,False,correct rejection,None,2000,,38,10,2back_single_main,2,,,,,,,,,,,,,,,,,,OA01,no,2024-08-22_10h54.07.157,EXNAT_3_training,2024.1.0,2024-08-22 10h54.19.658026 +0200,
,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#D292F3,True,miss,None,2000,,39,10,2back_single_main,2,,,,,,,,,,,,,,,,,,OA01,no,2024-08-22_10h54.07.157,EXNAT_3_training,2024.1.0,2024-08-22 10h54.19.658026 +0200,
,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#F989A2,False,correct rejection,None,2000,,40,10,2back_single_main,2,,,,,,,,,,,,,,,,,,OA01,no,2024-08-22_10h54.07.157,EXNAT_3_training,2024.1.0,2024-08-22 10h54.19.658026 +0200,
,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#F989A2,False,false alarm,650.2680778503418,2000,,41,10,2back_single_main,2,,,,,,,,,,,,,,,,,,OA01,no,2024-08-22_10h54.07.157,EXNAT_3_training,2024.1.0,2024-08-22 10h54.19.658026 +0200,
,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#F989A2,True,hit,600.1760959625244,2000,,42,10,2back_single_main,2,,,,,,,,,,,,,,,,,,OA01,no,2024-08-22_10h54.07.157,EXNAT_3_training,2024.1.0,2024-08-22 10h54.19.658026 +0200,
,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#2AB7EF,False,correct rejection,None,2000,,43,10,2back_single_main,2,,,,,,,,,,,,,,,,,,OA01,no,2024-08-22_10h54.07.157,EXNAT_3_training,2024.1.0,2024-08-22 10h54.19.658026 +0200,
,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#88BA3F,False,correct rejection,None,2000,,44,10,2back_single_main,2,,,,,,,,,,,,,,,,,,OA01,no,2024-08-22_10h54.07.157,EXNAT_3_training,2024.1.0,2024-08-22 10h54.19.658026 +0200,
,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#2AB7EF,True,hit,850.6648540496826,2000,,45,10,2back_single_main,2,,,,,,,,,,,,,,,,,,OA01,no,2024-08-22_10h54.07.157,EXNAT_3_training,2024.1.0,2024-08-22 10h54.19.658026 +0200,
,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#D292F3,False,correct rejection,None,2000,,46,10,2back_single_main,2,,,,,,,,,,,,,,,,,,OA01,no,2024-08-22_10h54.07.157,EXNAT_3_training,2024.1.0,2024-08-22 10h54.19.658026 +0200,
,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#88BA3F,False,correct rejection,None,2000,,47,10,2back_single_main,2,,,,,,,,,,,,,,,,,,OA01,no,2024-08-22_10h54.07.157,EXNAT_3_training,2024.1.0,2024-08-22 10h54.19.658026 +0200,
,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#88BA3F,False,false alarm,533.3108901977539,2000,,48,10,2back_single_main,2,,,,,,,,,,,,,,,,,,OA01,no,2024-08-22_10h54.07.157,EXNAT_3_training,2024.1.0,2024-08-22 10h54.19.658026 +0200,
,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#D292F3,False,correct rejection,None,2000,,49,10,2back_single_main,2,,,,,,,,,,,,,,,,,,OA01,no,2024-08-22_10h54.07.157,EXNAT_3_training,2024.1.0,2024-08-22 10h54.19.658026 +0200,
